id,song title,album title,artist,acousticness,danceability,duration (ms),energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time signature,valence,album id,release date
5uAtX8tVwC7h1FMUT7cCrv,Even,Heartbreak On A Full Moon,Chris Brown,0.365,0.348,239231.0,0.604,0.0,1,0.183,-8.068,1,0.152,79.057,3,0.298,3zak0kNLcOY5vFcB3Ipskp,2017-10-31
6FwiZxKXipsyGw2CVZOzol,High End,Heartbreak On A Full Moon,Chris Brown,0.0144,0.725,202214.0,0.503,1.52e-06,10,0.124,-5.646,1,0.209,153.047,4,0.0636,3zak0kNLcOY5vFcB3Ipskp,2017-10-31
2oFYnJSHPLzZmB3pk0lLFx,On Me,Heartbreak On A Full Moon,Chris Brown,0.187,0.712,152654.0,0.84,0.0,2,0.181,-3.939,1,0.181,157.169,4,0.699,3zak0kNLcOY5vFcB3Ipskp,2017-10-31
4s87ELWGou2DfGnAYjzdoQ,Tell Me What To Do,Heartbreak On A Full Moon,Chris Brown,0.0442,0.549,206091.0,0.634,0.0,0,0.106,-4.958,1,0.247,82.362,4,0.279,3zak0kNLcOY5vFcB3Ipskp,2017-10-31
3ajytmNAvdanAo3nu2Lz03,Frustrated,Heartbreak On A Full Moon,Chris Brown,0.00285,0.641,194719.0,0.633,0.0,2,0.116,-5.813,0,0.0333,94.978,4,0.47,3zak0kNLcOY5vFcB3Ipskp,2017-10-31
4xmmMK7WIM51vz587cLjxS,Enemy,Heartbreak On A Full Moon,Chris Brown,0.0386,0.544,226096.0,0.645,0.0,0,0.0902,-5.446,1,0.053,83.032,4,0.301,3zak0kNLcOY5vFcB3Ipskp,2017-10-31
1xN8mMxK3Ad1MOVi2NhrOo,If You're Down,Heartbreak On A Full Moon,Chris Brown,0.0972,0.651,201891.0,0.645,0.0,6,0.0942,-6.3,1,0.0589,103.005,4,0.56,3zak0kNLcOY5vFcB3Ipskp,2017-10-31
7fn5QlCuTwAblUgB53FBeL,Bite My Tongue,Heartbreak On A Full Moon,Chris Brown,0.051,0.535,178954.0,0.661,0.0,8,0.104,-5.076,0,0.155,177.659,4,0.331,3zak0kNLcOY5vFcB3Ipskp,2017-10-31
321LeTWd72IrylmFBNiRCO,Run Away,Heartbreak On A Full Moon,Chris Brown,0.0875,0.764,250033.0,0.362,0.0,0,0.112,-9.135,0,0.061,98.078,4,0.203,3zak0kNLcOY5vFcB3Ipskp,2017-10-31
4g1yf8b1PQdBsKz5OphVgU,This Way,Heartbreak On A Full Moon,Chris Brown,0.0435,0.72,242189.0,0.832,0.0,1,0.0665,-5.079,0,0.0638,105.025,4,0.684,3zak0kNLcOY5vFcB3Ipskp,2017-10-31
4AKob6UC87vcDKj6ScSbR3,Yellow Tape,Heartbreak On A Full Moon,Chris Brown,0.141,0.697,281138.0,0.552,0.0,2,0.11,-6.666,0,0.188,89.957,4,0.382,3zak0kNLcOY5vFcB3Ipskp,2017-10-31
6UeB9zxAotWr5llZlPejXT,Reddi Wip,Heartbreak On A Full Moon,Chris Brown,0.0887,0.751,268224.0,0.654,0.0,2,0.0761,-3.922,1,0.0823,118.115,4,0.675,3zak0kNLcOY5vFcB3Ipskp,2017-10-31
5vx5ETsCJwrs4709TrsWa6,Hangover,Heartbreak On A Full Moon,Chris Brown,0.033,0.72,166387.0,0.608,0.0,1,0.0696,-7.333,0,0.0558,98.953,4,0.467,3zak0kNLcOY5vFcB3Ipskp,2017-10-31
5jxTOazeu2ZGuXtQdPbzvH,Emotions,Heartbreak On A Full Moon,Chris Brown,0.0269,0.684,142396.0,0.653,0.0,8,0.195,-6.675,1,0.109,120.185,4,0.522,3zak0kNLcOY5vFcB3Ipskp,2017-10-31
3uylZvfRXniBtWTqxdiCG1,Only 4 Me,Heartbreak On A Full Moon,Chris Brown,0.0691,0.683,307906.0,0.684,0.0,11,0.124,-4.522,0,0.0643,140.373,4,0.905,3zak0kNLcOY5vFcB3Ipskp,2017-10-31
7k802XMtsF57i4WS2M2MGg,Grass Ain't Greener,Heartbreak On A Full Moon,Chris Brown,0.39,0.651,201422.0,0.601,0.0,10,0.0882,-5.097,0,0.0497,133.954,4,0.512,3zak0kNLcOY5vFcB3Ipskp,2017-10-31
4YwNf1fLZt9IQhJeHNWfBi,Intro,2014 Forest Hills Drive,J. Cole,0.844,0.456,129267.0,0.268,0.0693,7,0.107,-15.164,0,0.0417,78.531,4,0.12,7viNUmZZ8ztn2UB4XB3jIL,2014-12-09
6NyhBA9M6KK0fuVsojxL00,January 28th,2014 Forest Hills Drive,J. Cole,0.259,0.483,242813.0,0.546,0.0,5,0.0951,-8.59,1,0.349,81.967,4,0.372,7viNUmZZ8ztn2UB4XB3jIL,2014-12-09
6Ius4TC0L3cN74HT7ENE6e,Wet Dreamz,2014 Forest Hills Drive,J. Cole,0.0752,0.504,239320.0,0.705,0.0,6,0.128,-8.205,0,0.364,175.483,4,0.584,7viNUmZZ8ztn2UB4XB3jIL,2014-12-09
4txn9qnwK3ILQqv5oq2mO3,03' Adolescence,2014 Forest Hills Drive,J. Cole,0.389,0.518,264213.0,0.809,0.0,1,0.275,-6.362,1,0.566,146.216,4,0.261,7viNUmZZ8ztn2UB4XB3jIL,2014-12-09
7lL3MvFWFFSD25pBz72Agj,A Tale of 2 Citiez,2014 Forest Hills Drive,J. Cole,0.553,0.559,269787.0,0.556,0.0,6,0.251,-7.844,1,0.531,189.861,4,0.362,7viNUmZZ8ztn2UB4XB3jIL,2014-12-09
4Tjh34RS4ACZ6f6srlDBg8,Fire Squad,2014 Forest Hills Drive,J. Cole,0.279,0.516,288200.0,0.738,0.0,11,0.621,-7.21,1,0.415,175.432,4,0.595,7viNUmZZ8ztn2UB4XB3jIL,2014-12-09
4qRjfovbhI4EwP7VQNfxVW,St. Tropez,2014 Forest Hills Drive,J. Cole,0.054,0.561,257920.0,0.541,0.0371,9,0.0627,-9.818,0,0.0711,84.241,4,0.324,7viNUmZZ8ztn2UB4XB3jIL,2014-12-09
16qYlQ6koFxYVbiJbGHblz,G.O.M.D.,2014 Forest Hills Drive,J. Cole,0.331,0.889,301133.0,0.393,8.67e-06,4,0.283,-10.821,0,0.267,128.065,4,0.304,7viNUmZZ8ztn2UB4XB3jIL,2014-12-09
62vpWI1CHwFy7tMIcSStl8,No Role Modelz,2014 Forest Hills Drive,J. Cole,0.302,0.696,292987.0,0.521,0.0,10,0.0565,-8.465,0,0.332,100.0,4,0.458,7viNUmZZ8ztn2UB4XB3jIL,2014-12-09
30Chv2SmIry70YwtmtaKnj,Hello,2014 Forest Hills Drive,J. Cole,0.0774,0.631,219173.0,0.7,1.19e-05,9,0.106,-8.565,0,0.212,159.973,4,0.329,7viNUmZZ8ztn2UB4XB3jIL,2014-12-09
1HNs07uZxZniPNmniw2GTa,Apparently,2014 Forest Hills Drive,J. Cole,0.564,0.801,293040.0,0.543,0.0,5,0.116,-9.236,1,0.091,133.982,4,0.534,7viNUmZZ8ztn2UB4XB3jIL,2014-12-09
4gkl7QbQvBd3TM9PhlWFkI,Love Yourz,2014 Forest Hills Drive,J. Cole,0.609,0.502,211680.0,0.623,0.0,8,0.119,-8.812,1,0.441,75.555,1,0.399,7viNUmZZ8ztn2UB4XB3jIL,2014-12-09
01VGA34ATxwp0Xo1ldduo2,Note to Self,2014 Forest Hills Drive,J. Cole,0.855,0.652,875307.0,0.455,0.0,8,0.171,-8.673,1,0.115,83.151,4,0.325,7viNUmZZ8ztn2UB4XB3jIL,2014-12-09
6I2Z2pUjQs1FTUcg1nDthZ,Joshua,Ultimate Dolly Parton,Dolly Parton,0.377,0.632,184267.0,0.701,0.0,9,0.114,-10.901,1,0.038,109.823,4,0.759,03DTXxfU0UJ96lt1umUtts,2003-06-02
0vCuS7ckBat4b3jQOGyEOq,Coat of Many Colors,Ultimate Dolly Parton,Dolly Parton,0.777,0.681,183267.0,0.269,0.0,5,0.15,-11.402,1,0.0458,85.365,4,0.742,03DTXxfU0UJ96lt1umUtts,2003-06-02
2zU7F0FcXfW1zv7Qkq4nom,Jolene,Ultimate Dolly Parton,Dolly Parton,0.546,0.683,160160.0,0.529,0.0,1,0.142,-11.535,0,0.0369,110.551,4,0.774,03DTXxfU0UJ96lt1umUtts,2003-06-02
5QWyw2PxLy8iKcsERynEev,I Will Always Love You,Ultimate Dolly Parton,Dolly Parton,0.936,0.445,173960.0,0.149,0.00012,9,0.113,-12.281,1,0.0343,135.365,4,0.174,03DTXxfU0UJ96lt1umUtts,2003-06-02
5VB1uSUXMIGHcnZ2Y4jLoA,Please Don't Stop Loving Me,Ultimate Dolly Parton,Dolly Parton,0.558,0.792,166227.0,0.494,2.26e-06,2,0.131,-11.855,1,0.0299,111.599,4,0.936,03DTXxfU0UJ96lt1umUtts,2003-06-02
4YgoHd5tUQMgRQcYG0Vv0i,Love Is Like a Butterfly,Ultimate Dolly Parton,Dolly Parton,0.681,0.694,140133.0,0.19,0.0,8,0.119,-12.08,1,0.0393,89.649,4,0.726,03DTXxfU0UJ96lt1umUtts,2003-06-02
2A0dGdkA6sOUj8FKH6fJ0D,The Bargain Store,Ultimate Dolly Parton,Dolly Parton,0.885,0.711,162800.0,0.341,8.71e-06,7,0.108,-11.734,1,0.034,96.378,4,0.631,03DTXxfU0UJ96lt1umUtts,2003-06-02
4DaPWHZchEJuGKNkvM4wLC,Here You Come Again,Ultimate Dolly Parton,Dolly Parton,0.555,0.537,173400.0,0.577,0.00082,1,0.0648,-9.097,1,0.0341,104.923,4,0.654,03DTXxfU0UJ96lt1umUtts,2003-06-02
2LbD4j2qZAi2RQpyqcW9P2,"It's All Wrong, But It's All Right",Ultimate Dolly Parton,Dolly Parton,0.476,0.454,198093.0,0.277,0.0,7,0.0947,-11.251,1,0.027,76.517,4,0.362,03DTXxfU0UJ96lt1umUtts,2003-06-02
4rkgfDNnBXrqD69qbL0G7d,Heartbreaker,Ultimate Dolly Parton,Dolly Parton,0.683,0.551,209240.0,0.387,0.0,4,0.0993,-11.19,1,0.037,135.615,4,0.292,03DTXxfU0UJ96lt1umUtts,2003-06-02
1FJZABpb7oPxreaPE7ncyI,I Really Got the Feeling,Ultimate Dolly Parton,Dolly Parton,0.748,0.445,188227.0,0.302,0.000145,0,0.193,-10.882,1,0.0406,114.762,4,0.316,03DTXxfU0UJ96lt1umUtts,2003-06-02
72c9An3Uf1iUhJVO4JUVzu,You're the Only One,Ultimate Dolly Parton,Dolly Parton,0.246,0.609,199000.0,0.409,5.02e-05,2,0.771,-11.483,1,0.0351,122.405,4,0.285,03DTXxfU0UJ96lt1umUtts,2003-06-02
4UI97tlERi8pV9cVnWb8ZZ,Starting over Again,Ultimate Dolly Parton,Dolly Parton,0.816,0.508,238200.0,0.176,2.68e-05,10,0.116,-12.786,1,0.0308,68.957,4,0.286,03DTXxfU0UJ96lt1umUtts,2003-06-02
2SbOhIijt3eHLueYsPpqzM,Old Flames (Can't Hold a Candle to You),Ultimate Dolly Parton,Dolly Parton,0.405,0.571,205373.0,0.201,1.21e-06,2,0.0978,-13.227,1,0.0353,136.593,3,0.253,03DTXxfU0UJ96lt1umUtts,2003-06-02
7xWb5uQj7CPVhlfJNnf1lj,9 to 5,Ultimate Dolly Parton,Dolly Parton,0.221,0.558,180893.0,0.614,1.64e-05,6,0.0649,-10.836,1,0.0391,103.775,4,0.808,03DTXxfU0UJ96lt1umUtts,2003-06-02
3jwDLkZHaEjCSi02JaXPlK,But You Know I Love You,Ultimate Dolly Parton,Dolly Parton,0.683,0.527,199200.0,0.364,3.25e-06,2,0.0832,-12.251,1,0.0442,83.59,4,0.451,03DTXxfU0UJ96lt1umUtts,2003-06-02
0WFJEeyfg5iSaxCPMcVNRi,Tennessee Homesick Blues,Ultimate Dolly Parton,Dolly Parton,0.179,0.512,203640.0,0.738,0.0,0,0.305,-8.242,1,0.0433,166.186,4,0.909,03DTXxfU0UJ96lt1umUtts,2003-06-02
4dqEzdFAYkj1rjYLVDuTlN,Islands In the Stream,Ultimate Dolly Parton,Dolly Parton,0.702,0.595,249293.0,0.473,0.0,8,0.0725,-9.828,1,0.0347,204.016,4,0.716,03DTXxfU0UJ96lt1umUtts,2003-06-02
5nSlWvm37WSY2Nt2x76rqn,To Know Him Is to Love Him,Ultimate Dolly Parton,Dolly Parton,0.739,0.329,229773.0,0.186,0.000225,8,0.0985,-16.504,1,0.0351,174.267,3,0.313,03DTXxfU0UJ96lt1umUtts,2003-06-02
3I3EYqQfq7WRf4LqvuRb0n,Why'd You Come in Here Lookin' Like That,Ultimate Dolly Parton,Dolly Parton,0.708,0.622,152267.0,0.765,0.0,4,0.113,-7.828,1,0.0427,175.282,4,0.956,03DTXxfU0UJ96lt1umUtts,2003-06-02
65U4ZKquvU2GG8sj95cT4Q,Dropout,4Respect 4Freedom 4Loyalty 4WhatImportant,YoungBoy Never Broke Again,0.175,0.735,115728.0,0.815,0.0,5,0.382,-4.55,0,0.311,167.101,4,0.846,4tCZ22E9RnUz09OaDJfaoO,2018-09-14
0B3kEodHfDTWBdqdh6L9d8,Trap House,4Respect 4Freedom 4Loyalty 4WhatImportant,YoungBoy Never Broke Again,0.494,0.794,156000.0,0.834,0.0,4,0.175,-4.353,0,0.343,160.044,4,0.663,4tCZ22E9RnUz09OaDJfaoO,2018-09-14
3xkuKIezhRHQ3PAjJvvay0,Showdown,4Respect 4Freedom 4Loyalty 4WhatImportant,YoungBoy Never Broke Again,0.0794,0.885,150588.0,0.652,0.0,8,0.12,-5.188,1,0.355,153.039,4,0.611,4tCZ22E9RnUz09OaDJfaoO,2018-09-14
2IcjuFPUZISzX2LLhKZJN0,Can't Be Saved,4Respect 4Freedom 4Loyalty 4WhatImportant,YoungBoy Never Broke Again,0.354,0.717,199863.0,0.611,0.0,1,0.104,-6.947,1,0.338,141.825,4,0.232,4tCZ22E9RnUz09OaDJfaoO,2018-09-14
0ehgF83DN5ToGd9KOOaUyZ,2 Hands (feat. Kevin Gates),4Respect 4Freedom 4Loyalty 4WhatImportant,YoungBoy Never Broke Again,0.112,0.815,200493.0,0.754,0.0,1,0.23,-3.808,1,0.255,150.071,4,0.321,4tCZ22E9RnUz09OaDJfaoO,2018-09-14
3shHzEWwP2671lV4AscHhZ,Head On (feat. Kevin Gates),4Respect 4Freedom 4Loyalty 4WhatImportant,YoungBoy Never Broke Again,0.0267,0.897,117995.0,0.628,4.47e-06,1,0.119,-4.693,0,0.219,147.997,4,0.636,4tCZ22E9RnUz09OaDJfaoO,2018-09-14
4O1uCappFiU3bisYUdUBWy,I Am Who They Say I Am (feat. Kevin Gates and Quando Rondo),4Respect 4Freedom 4Loyalty 4WhatImportant,YoungBoy Never Broke Again,0.21,0.722,200170.0,0.88,0.0,4,0.324,-3.989,0,0.24,92.024,4,0.79,4tCZ22E9RnUz09OaDJfaoO,2018-09-14
28u9JaFwO7GX2YNARkq37P,TTG (feat. Kevin Gates),4Respect 4Freedom 4Loyalty 4WhatImportant,YoungBoy Never Broke Again,0.0563,0.874,172138.0,0.699,0.0,1,0.0956,-3.455,1,0.352,77.502,4,0.665,4tCZ22E9RnUz09OaDJfaoO,2018-09-14
4EnyN8CIx6P7r9sP7yHcmE,This For The (feat. Quando Rondo),4Respect 4Freedom 4Loyalty 4WhatImportant,YoungBoy Never Broke Again,0.305,0.815,187199.0,0.746,0.0,7,0.113,-3.208,0,0.13,144.058,4,0.501,4tCZ22E9RnUz09OaDJfaoO,2018-09-14
7eEHVynCtT9pdUuiR0jEC1,Nobody Hold Me (feat. Quando Rondo),4Respect 4Freedom 4Loyalty 4WhatImportant,YoungBoy Never Broke Again,0.299,0.728,201628.0,0.709,0.0,8,0.31,-5.328,1,0.278,85.985,4,0.656,4tCZ22E9RnUz09OaDJfaoO,2018-09-14
56y48l3RslFer22WytV6KU,Permanent Scar (feat. Young Thug and Quando Rondo),4Respect 4Freedom 4Loyalty 4WhatImportant,YoungBoy Never Broke Again,0.262,0.828,198505.0,0.698,0.0,1,0.089,-3.808,1,0.137,131.9,4,0.732,4tCZ22E9RnUz09OaDJfaoO,2018-09-14
3oyFsRprs6pc3H5Hr6gp5r,RIP Dump,4Respect 4Freedom 4Loyalty 4WhatImportant,YoungBoy Never Broke Again,0.0376,0.777,163110.0,0.742,0.0,8,0.113,-4.357,1,0.214,144.985,4,0.378,4tCZ22E9RnUz09OaDJfaoO,2018-09-14
4LteP7qMBiV8Tol9Oug4Kc,Drawing Symbols,4Respect 4Freedom 4Loyalty 4WhatImportant,YoungBoy Never Broke Again,0.159,0.615,204356.0,0.723,0.0,5,0.191,-3.764,0,0.0883,112.722,5,0.201,4tCZ22E9RnUz09OaDJfaoO,2018-09-14
15zKC0TKVmMDIgSwEZadYk,Run In Here,4Respect 4Freedom 4Loyalty 4WhatImportant,YoungBoy Never Broke Again,0.194,0.792,136216.0,0.655,0.0,0,0.113,-5.422,1,0.327,147.902,4,0.567,4tCZ22E9RnUz09OaDJfaoO,2018-09-14
4mLbk7rM6jubIRjgsfeYCI,Change,4Respect 4Freedom 4Loyalty 4WhatImportant,YoungBoy Never Broke Again,0.472,0.717,156353.0,0.659,0.0,1,0.1,-4.496,1,0.0637,79.958,4,0.598,4tCZ22E9RnUz09OaDJfaoO,2018-09-14
4rlvqiq90liG5L5gpcUpiq,We Dem,4Respect 4Freedom 4Loyalty 4WhatImportant,YoungBoy Never Broke Again,0.0279,0.904,167277.0,0.642,0.0,8,0.111,-5.302,1,0.268,135.04,4,0.348,4tCZ22E9RnUz09OaDJfaoO,2018-09-14
7i9763l5SSfOnqZ35VOcfy,Heavydirtysoul,Blurryface,twenty one pilots,0.00397,0.613,234813.0,0.873,0.00111,7,0.367,-6.376,0,0.0449,129.989,4,0.392,3cQO7jp5S9qLBoIVtbkSM1,2015-05-15
3CRDbSIZ4r5MsZ0YwxuEkn,Stressed Out,Blurryface,twenty one pilots,0.0462,0.734,202333.0,0.637,2.29e-05,4,0.0602,-5.677,0,0.141,169.977,4,0.648,3cQO7jp5S9qLBoIVtbkSM1,2015-05-15
2Z8WuEywRWYTKe1NybPQEW,Ride,Blurryface,twenty one pilots,0.00835,0.645,214507.0,0.713,0.0,6,0.113,-5.355,1,0.0393,74.989,4,0.566,3cQO7jp5S9qLBoIVtbkSM1,2015-05-15
1s9xuJxhYM0LdVqksjegcg,Fairly Local,Blurryface,twenty one pilots,0.0396,0.715,207160.0,0.723,8.57e-05,6,0.084,-5.993,0,0.0569,114.985,4,0.479,3cQO7jp5S9qLBoIVtbkSM1,2015-05-15
3bnVBN67NBEzedqQuWrpP4,Tear in My Heart,Blurryface,twenty one pilots,0.0189,0.655,188493.0,0.632,0.0,2,0.0722,-4.802,1,0.0489,120.113,4,0.447,3cQO7jp5S9qLBoIVtbkSM1,2015-05-15
2P61EK6DMGyVyssLWS4fKy,Lane Boy,Blurryface,twenty one pilots,0.0573,0.616,253093.0,0.811,1.57e-05,7,0.0566,-4.804,1,0.0626,159.929,4,0.913,3cQO7jp5S9qLBoIVtbkSM1,2015-05-15
1lguQJjlNrIOoOylYVZN3M,The Judge,Blurryface,twenty one pilots,0.177,0.423,297760.0,0.797,0.0,0,0.137,-4.659,1,0.124,82.617,4,0.592,3cQO7jp5S9qLBoIVtbkSM1,2015-05-15
57yL3161hUMuw06zzzUCHi,Doubt,Blurryface,twenty one pilots,0.121,0.719,191493.0,0.645,0.00316,2,0.362,-6.141,0,0.0358,123.02,4,0.69,3cQO7jp5S9qLBoIVtbkSM1,2015-05-15
6GmkJJMe9U1tEcrJ3Hq3A1,Polarize,Blurryface,twenty one pilots,0.122,0.597,226787.0,0.666,0.00302,6,0.1,-6.365,0,0.0418,164.992,4,0.626,3cQO7jp5S9qLBoIVtbkSM1,2015-05-15
22OqansuvEMQu9W0EfiGTI,We Don't Believe What's on TV,Blurryface,twenty one pilots,0.23,0.547,177200.0,0.936,3.04e-06,9,0.172,-4.023,1,0.102,120.003,4,0.642,3cQO7jp5S9qLBoIVtbkSM1,2015-05-15
4Oyl6oYSNeeZZP0OAxPVaU,Message Man,Blurryface,twenty one pilots,0.0897,0.715,240080.0,0.838,0.0,2,0.15,-6.077,0,0.118,120.007,4,0.497,3cQO7jp5S9qLBoIVtbkSM1,2015-05-15
40sRwFjfrRnaTdYPJIg4CP,Hometown,Blurryface,twenty one pilots,0.0577,0.683,234947.0,0.753,0.00208,2,0.357,-5.564,0,0.0317,120.03,4,0.389,3cQO7jp5S9qLBoIVtbkSM1,2015-05-15
7qxjGHW485TL8ciwkHD5MK,Not Today,Blurryface,twenty one pilots,0.0605,0.77,238040.0,0.706,0.00182,2,0.0985,-4.705,1,0.0302,115.011,4,0.527,3cQO7jp5S9qLBoIVtbkSM1,2015-05-15
5P3yUXUC9rZPJPNmYGKEAz,Goner,Blurryface,twenty one pilots,0.194,0.565,236733.0,0.437,7.14e-06,6,0.0656,-7.68,0,0.0403,96.132,3,0.217,3cQO7jp5S9qLBoIVtbkSM1,2015-05-15
7zFXmv6vqI4qOt4yGf3jYZ,Get You (feat. Kali Uchis),Freudian,Daniel Caesar,0.422,0.658,278180.0,0.294,5.2e-05,4,0.0749,-8.533,0,0.0321,74.038,4,0.358,3xybjP7r2VsWzwvDQipdM0,2017-08-25
1RMJOxR6GRPsBHL8qeC2ux,Best Part (feat. H.E.R.),Freudian,Daniel Caesar,0.808,0.524,209831.0,0.364,0.0,7,0.1,-10.209,1,0.0367,75.24,4,0.436,3xybjP7r2VsWzwvDQipdM0,2017-08-25
1Mza2sr6tPhy6jjI3HB9fW,Hold Me Down,Freudian,Daniel Caesar,0.628,0.463,231268.0,0.427,0.000565,8,0.0911,-9.799,0,0.0549,116.059,4,0.231,3xybjP7r2VsWzwvDQipdM0,2017-08-25
3SPfACAarZmNEF45erapCY,Neu Roses (Transgressor's Song),Freudian,Daniel Caesar,0.933,0.543,181908.0,0.327,1.22e-06,0,0.685,-12.749,1,0.0625,68.974,4,0.291,3xybjP7r2VsWzwvDQipdM0,2017-08-25
59acp1OhcvxwVBwQJBYKuX,Loose,Freudian,Daniel Caesar,0.926,0.198,185523.0,0.162,0.00896,1,0.135,-15.815,1,0.0343,70.453,1,0.0527,3xybjP7r2VsWzwvDQipdM0,2017-08-25
1TPLsNVlofwX1txcE9gZZF,We Find Love,Freudian,Daniel Caesar,0.853,0.51,254919.0,0.363,0.0,5,0.109,-8.635,1,0.0304,78.0,4,0.426,3xybjP7r2VsWzwvDQipdM0,2017-08-25
0KyzXQhY2yzcb1FYCHkZc2,Blessed,Freudian,Daniel Caesar,0.824,0.448,241371.0,0.263,1.91e-06,11,0.106,-11.98,1,0.0373,109.889,1,0.451,3xybjP7r2VsWzwvDQipdM0,2017-08-25
3E895HtTn6lB40SA0l9EkL,Take Me Away (feat. Syd),Freudian,Daniel Caesar,0.708,0.395,226116.0,0.409,1.62e-05,6,0.0982,-8.58,1,0.056,74.088,4,0.193,3xybjP7r2VsWzwvDQipdM0,2017-08-25
1jQfgl9WRle7D8a3GXLwaD,Transform (feat. Charlotte Day Wilson),Freudian,Daniel Caesar,0.511,0.498,280587.0,0.292,1.9e-05,5,0.256,-10.656,1,0.031,68.963,4,0.348,3xybjP7r2VsWzwvDQipdM0,2017-08-25
4nESnAOALHmxg8UFCCtXhO,Freudian,Freudian,Daniel Caesar,0.31,0.355,602297.0,0.298,0.00266,8,0.185,-12.277,1,0.0581,115.823,3,0.0714,3xybjP7r2VsWzwvDQipdM0,2017-08-25
33zbOXJSwW7uf4VXXWow2O,the ends,Birds In The Trap Sing McKnight,Travis Scott,0.0661,0.585,201263.0,0.737,0.0,4,0.0904,-4.121,0,0.191,171.853,4,0.0497,42WVQWuf1teDysXiOupIZt,2016-09-16
2Zy7XVdxyZQB8xp5xbpJdl,way back,Birds In The Trap Sing McKnight,Travis Scott,0.222,0.396,272501.0,0.554,0.0,0,0.612,-5.048,1,0.0488,117.384,4,0.17,42WVQWuf1teDysXiOupIZt,2016-09-16
7pas6O1LYbaeChEFQBhPFU,coordinate,Birds In The Trap Sing McKnight,Travis Scott,0.105,0.688,226397.0,0.658,1.89e-06,1,0.335,-4.155,1,0.0695,75.615,4,0.28,42WVQWuf1teDysXiOupIZt,2016-09-16
1Ci4wASMY4xtKVMeHA6Sd5,through the late night,Birds In The Trap Sing McKnight,Travis Scott,0.36,0.744,286236.0,0.589,0.0,5,0.119,-1.218,0,0.0359,127.051,4,0.242,42WVQWuf1teDysXiOupIZt,2016-09-16
0ESJlaM8CE1jRWaNtwSNj8,beibs in the trap,Birds In The Trap Sing McKnight,Travis Scott,0.24,0.743,213863.0,0.571,0.0,7,0.291,-6.054,0,0.145,119.054,4,0.495,42WVQWuf1teDysXiOupIZt,2016-09-16
4gh0ZnHzaTMT1sDga7Ek0N,sdp interlude,Birds In The Trap Sing McKnight,Travis Scott,0.599,0.507,191623.0,0.586,0.0544,0,0.118,-8.15,0,0.0586,108.164,4,0.588,42WVQWuf1teDysXiOupIZt,2016-09-16
01Ch5LzVStxCFPKkT1xg6k,sweet sweet,Birds In The Trap Sing McKnight,Travis Scott,0.0859,0.733,222318.0,0.578,1.19e-06,0,0.403,-5.245,0,0.0417,142.028,4,0.447,42WVQWuf1teDysXiOupIZt,2016-09-16
177WEvlLsCc0FzCTWslawr,outside,Birds In The Trap Sing McKnight,Travis Scott,0.503,0.758,176488.0,0.616,0.0,2,0.103,-3.471,1,0.311,165.906,4,0.494,42WVQWuf1teDysXiOupIZt,2016-09-16
6gBFPUFcJLzWGx4lenP6h2,goosebumps,Birds In The Trap Sing McKnight,Travis Scott,0.0847,0.841,243837.0,0.728,0.0,7,0.149,-3.37,1,0.0484,130.049,4,0.43,42WVQWuf1teDysXiOupIZt,2016-09-16
6wwruKU956ldDyz55DZTt1,first take,Birds In The Trap Sing McKnight,Travis Scott,0.015,0.423,313909.0,0.536,0.0,7,0.095,-3.8,1,0.16,71.313,5,0.0895,42WVQWuf1teDysXiOupIZt,2016-09-16
20dP2DaMHIAmwWAbp7peSr,pick up the phone,Birds In The Trap Sing McKnight,Travis Scott,0.114,0.711,252256.0,0.739,0.0,7,0.226,-3.804,0,0.129,136.919,4,0.43,42WVQWuf1teDysXiOupIZt,2016-09-16
2AGUFka8kBWCM47h5uTlDb,lose,Birds In The Trap Sing McKnight,Travis Scott,0.307,0.832,200453.0,0.557,0.0,7,0.176,-3.947,0,0.053,125.999,4,0.279,42WVQWuf1teDysXiOupIZt,2016-09-16
2c2csx4OTYtbkzvbSTXlGY,guidance,Birds In The Trap Sing McKnight,Travis Scott,0.0609,0.702,207107.0,0.753,1.38e-06,11,0.41,-2.943,1,0.24,139.98,4,0.453,42WVQWuf1teDysXiOupIZt,2016-09-16
1cZlBZwnwGPtYeRIeQcoFh,wonderful,Birds In The Trap Sing McKnight,Travis Scott,0.0737,0.769,216946.0,0.569,0.0,1,0.0571,-5.591,0,0.0786,146.062,4,0.612,42WVQWuf1teDysXiOupIZt,2016-09-16
0j3p1p06deJ7f9xmJ9yG22,Back In The U.S.S.R. - Remastered 2009,The Beatles [White Album],The Beatles,0.069,0.48,163453.0,0.969,0.00022,9,0.0608,-7.464,1,0.0854,142.489,4,0.494,1klALx0u4AavZNEvC4LrTL,1968-11-22
5NQYyej46WQkgCbnzGD21W,Dear Prudence - Remastered 2009,The Beatles [White Album],The Beatles,0.16,0.388,235773.0,0.529,0.0681,7,0.108,-10.533,1,0.0436,150.721,4,0.332,1klALx0u4AavZNEvC4LrTL,1968-11-22
2jAojvUaPoHPFSPpF0UNRo,Glass Onion - Remastered 2009,The Beatles [White Album],The Beatles,0.0123,0.523,137840.0,0.51,8.38e-05,7,0.108,-9.827,0,0.0514,120.432,4,0.789,1klALx0u4AavZNEvC4LrTL,1968-11-22
